Price,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
Ticker,KHC,KHC,KHC,KHC,KHC,,,,,,,,
Date,,,,,,,,,,,,,
2020-04-29,24.41802978515625,24.821930350886394,24.13009970233499,24.42602801251305,7681100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-04-30,24.258066177368164,24.705956191818952,23.61822329958132,24.098104695168576,10035200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-01,23.498247146606445,24.186079259115807,23.31429254342549,23.986128205526388,6200700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-04,23.138338088989258,23.38627698891031,22.754432400303966,23.306296255724472,6662800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-05,23.14634132385254,23.582234812264186,23.08235702855844,23.194329163946627,7385600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-06,23.514245986938477,23.650212778218798,23.098347387080373,23.306296687009425,6164200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-07,23.058359146118164,23.770184523178436,22.978378406722403,23.658212403327802,4934300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-08,23.642215728759766,23.72619634336635,23.13833966864879,23.266308240280328,5295900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-11,23.45825958251953,23.654212303270373,23.40227352673518,23.4422631307224,3929600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-12,23.498247146606445,23.8181700527539,23.466255771294986,23.466255771294986,4700200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-13,23.00237464904785,23.610226174047014,22.778428868625266,23.54624188328425,6637400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-14,23.034364700317383,23.142338470771133,22.4904990230216,22.794424005201765,4866400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-15,23.35428810119629,23.45026377084865,22.842412269529213,22.962382619347547,5349400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-18,24.689960479736328,24.905906490688846,23.954140430901628,24.042117870361654,12870200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-19,23.92214584350586,24.73794657354754,23.914147617661655,24.649967614766886,6538500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-20,24.186084747314453,24.378037619256734,23.978135421333864,24.11410222964787,4609500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-21,23.762187957763672,24.082110937710663,23.666212284184237,24.042119802464374,4170800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-22,23.954139709472656,23.98613108862944,23.64221499103647,23.650213217202083,3283400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-26,24.166086196899414,24.581984784398436,24.106100266306168,24.28205818244338,5977800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-27,24.817928314208984,24.841921467210238,24.210076854918192,24.28205936493326,5170600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-28,24.62346839904785,24.915158554712978,24.51813670140624,24.809826857071368,3709900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-05-29,24.68828773498535,24.785518299940943,24.121114333264522,24.526238853962575,6855800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-01,24.651826858520508,24.939466447317347,24.56675107872292,24.712596155763027,5396200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-02,25.466127395629883,25.490433877585655,24.647775685525556,24.704492870658868,7215400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-03,25.368894577026367,25.790224408327116,25.34458809723068,25.522842312583805,5623100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-04,25.514745712280273,25.52284838928374,24.97187871646888,25.096658087809143,6157000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-05,26.430322647094727,26.44652799869168,25.676792342965054,25.70920150073157,19534500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-08,27.524160385131836,27.548466866823162,26.341194458859828,26.365504031405894,11939500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-09,26.81924819946289,27.143349126872227,26.527561073821104,26.98129866316756,5874900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-10,26.333097457885742,26.892168260437586,26.252073778972797,26.811144581524644,5541200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-11,25.263568878173828,25.855050389906253,25.23115817019679,25.701102617870546,6965100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-12,25.76591682434082,25.911761887321518,25.304075155186805,25.757815694555028,5437100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-15,26.02520179748535,26.02520179748535,25.109620939207463,25.32838858031525,5008100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-16,26.519453048706055,26.6571970049068,25.944176921341636,26.397917536493114,5833900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-17,26.576169967651367,27.046115931133038,26.543759261717106,26.67339899459911,5047600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-18,26.88405990600586,26.90026525560564,26.333090383031013,26.42221826040259,3839700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-19,27.12714385986328,27.305399679605166,26.79494179907056,26.940786907794735,9231500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-22,26.859760284423828,27.038012993821123,26.576171230308045,26.794938869475587,6773000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-23,26.252073287963867,27.043684568691145,26.175098630837617,26.900271979709423,7113900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-24,26.033308029174805,26.183202155144684,25.66059258828758,26.130537069108705,5962600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-25,25.83074188232422,25.984689651519453,25.530950566206087,25.887460620237526,4871100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-26,25.036693572998047,25.83883989056498,24.955668364617818,25.83883989056498,7293900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-29,25.63627815246582,25.692995335832407,25.117719281197207,25.117719281197207,5010500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-06-30,25.838842391967773,25.96848211975536,25.522035944675682,25.636280124121235,5854100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-01,25.66058921813965,25.95227784505999,25.510693566428674,25.871254170898936,4482300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-02,25.77402687072754,26.098126244803858,25.709206995912275,25.88746281072504,4284800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-06,25.927967071533203,26.203451845302425,25.806430034970845,25.992788472822212,4839400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-07,25.96847915649414,26.15078703126584,25.749713106708125,25.757815781948686,5106400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-08,25.814537048339844,26.057611162313872,25.50664152218338,25.96038213489527,3668400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-09,25.41751480102539,25.729459342757806,25.247361687380206,25.636280882244197,3731700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-10,26.15483856201172,26.179148135494774,25.401308237416444,25.401308237416444,5302700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-13,26.34119987487793,26.697711497545086,26.073819248732942,26.34119987487793,6236300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-14,26.989398956298828,27.090680095009393,26.15484027154234,26.17104562463864,7868100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-15,26.859760284423828,27.143346247684427,26.778733515738523,27.143346247684427,5105700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-16,27.872570037841797,28.107539925781385,27.094728559447816,27.200061806985907,9726600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-17,28.366823196411133,28.51266830001061,27.848264201770967,28.042725370188734,8461100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-20,27.64569664001465,28.29389525995515,27.47554508181555,28.29389525995515,6514800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-21,27.97789764404297,28.26958778549319,27.767234259025987,27.84015679438854,5001900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-22,28.27769660949707,28.326309580415327,27.77533991040349,28.075134321723755,4020100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-23,28.245285034179688,28.46405266915871,27.767237926082224,28.075133459481048,6103800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-24,28.099435806274414,28.56127749293434,27.96250476263688,28.277691576864097,4331400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-27,28.229076385498047,28.267968611011334,27.94549046077071,28.09133244287708,4244500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-28,28.561281204223633,28.67471558539154,28.164257779280888,28.164257779280888,6037400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-29,28.820552825927734,29.06362687522832,28.68281199797062,28.804347477193797,6796300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-30,27.86446762084961,28.763844666944422,27.02991199000911,28.40976556779849,12148600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-07-31,27.856361389160156,28.220974056070883,27.410725058871325,27.645694919009674,11208900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-03,28.18856430053711,28.39922768690395,27.75102908555821,27.932524075764068,6207300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-04,28.423542022705078,28.47215499416848,27.85636699240842,28.18856902444778,6284300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-05,28.180463790893555,28.545076518063585,28.075133629265103,28.480258194819548,3966300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-06,28.585588455200195,28.626103384579718,28.0913359889795,28.229079948988534,5721600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-07,28.6909122467041,28.72332294317765,28.342504986748803,28.47214468178886,4163500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-10,28.18856430053711,28.64230177605176,27.96979669304766,28.62609951551601,5966500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-11,28.05892562866211,28.56127917711816,27.945491255545083,28.358716913450657,4790500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-12,28.626102447509766,28.76384331215473,28.16830972369021,28.26959086211329,4825800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-13,28.820552825927734,28.901576478743184,28.46647383776951,28.715219604584263,5121500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-14,28.836763381958008,28.897532677970332,28.4640495663361,28.634201122486783,3107400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-17,29.11224937438965,29.46794804900841,28.796252731170316,28.909687106597264,7010800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-18,28.893482208251953,29.177068151275087,28.56938133834983,29.168967020412268,4677600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-19,28.70712661743164,29.063635118126903,28.66661477953413,28.96640608900185,4002500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-20,28.2371826171875,28.60989958812058,28.1399535812662,28.56938465653599,4553600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-21,28.002208709716797,28.277693514571567,27.805318162823486,28.172360271018448,4749600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-24,28.431640625,28.431640625,27.832054939831142,28.107539753418727,4229900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-25,28.658510208129883,28.69092091439489,28.289848469644408,28.609897239587443,4667800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-26,28.60989761352539,28.650409451458614,28.220978405827257,28.61799874476999,4382300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-27,28.48696517944336,28.87624522303134,28.437795201162523,28.7582316478709,4432600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-28,28.585315704345703,28.609900697197954,28.069008970553448,28.486969480395278,4208500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-08-31,28.716434478759766,28.798386520855797,28.323059049412784,28.568918301970893,4479100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-01,27.978853225708008,28.503353791251243,27.794459570289515,28.47876880420077,6023000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-02,28.445981979370117,28.634474143192868,27.95426356298637,28.103417878346086,5114300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-03,27.495328903198242,28.724628285990445,27.265860685483432,28.29437537777517,8411100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-04,27.429765701293945,27.80675006489444,27.126536293542905,27.610060803819977,6642600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-08,26.02836799621582,27.200298860964256,25.925926372283833,27.06097975302648,9385800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-09,25.938215255737305,26.266028094053315,25.610402417421298,26.225052075439407,8372700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-10,25.823484420776367,26.413547604410915,25.675968234083953,25.905438031509387,7020800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-11,25.987390518188477,26.36437494554072,25.60221057331095,25.946414493697194,7068200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-14,26.11851692199707,26.372571709691293,25.75792197088793,26.18407949827736,5246500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-15,26.200462341308594,27.80674739849,26.12588518366716,26.774134347838956,11059300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-16,25.70054817199707,26.57744798595226,25.536640992713888,26.569250907539924,9318800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-17,25.11048698425293,25.45469085694385,24.676135557545646,25.34815227014817,11360200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-18,24.372909545898438,25.159661984288025,24.15573381612953,25.159661984288025,16042800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-21,24.29915428161621,24.340131871426927,23.856607253607017,24.09427102196829,8388300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-22,23.954946517944336,24.479448641826576,23.877091454438094,24.356517455158336,5677000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-23,23.577960968017578,24.159828553511726,23.51239840115718,24.07787495415251,6527100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-24,23.635332107543945,23.9057779380221,23.40996084266801,23.536987458672268,5317300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-25,23.872995376586914,23.946753470940607,23.407501549857415,23.66811212852335,5704800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-28,24.446666717529297,24.57779185847946,24.118853865153884,24.299150543176616,4840300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-29,24.24997901916504,24.487642751089602,24.06148682433953,24.397495193597173,4339600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-09-30,24.54500961303711,24.75808677960943,24.26636831750731,24.26636831750731,6047100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-10-01,24.889219284057617,24.913804275020457,24.311448549402385,24.585991369388985,6060100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-10-02,24.971168518066406,25.06131764311004,24.528621536225508,24.536817053332662,5393600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-10-05,25.4055233001709,25.46289036074708,25.094101444270855,25.11049091648179,4470800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-10-06,25.135074615478516,25.626794678081772,25.069512044673747,25.421911448924998,4924100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2020-10-07,25.27439308166504,25.405518211901487,24.99575178912888,25.241611017538503,3869000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
