Price,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
Ticker,HBAN,HBAN,HBAN,HBAN,HBAN,,,,,,,,
Date,,,,,,,,,,,,,
2014-02-27,6.148764133453369,6.187927887298902,6.076963503072129,6.109599757111193,10420500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-02-28,6.220564842224121,6.259729219059834,6.148764210938073,6.148764210938073,10610400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-03,6.2140398025512695,6.246676066653343,6.161820410494913,6.200984798912971,11803100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-04,6.325003623962402,6.331531125165407,6.259730479422688,6.285839861737928,8562100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-05,6.298893928527832,6.351112690562509,6.266257669128718,6.3250033095451705,9245800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-06,6.3315300941467285,6.3706944724904995,6.298893215943033,6.318475716363256,10814400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-07,6.396805763244629,6.4686064187643275,6.311950103541242,6.338059489411756,13465600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-10,6.396805763244629,6.429442651206987,6.3445869915036,6.390278261152784,7253000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-11,6.338058948516846,6.422914600978585,6.305422063339745,6.409859597909021,6946800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-12,6.325003623962402,6.325003623962402,6.253202978219683,6.325003623962402,8656600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-13,6.2727813720703125,6.3706919681930785,6.240145129192489,6.3511094754706665,8285300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-14,6.279345512390137,6.358083314574214,6.259661218282225,6.266222858235671,8564600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-17,6.331838130950928,6.3712073495851484,6.3055921937789465,6.338399771682048,6630000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-18,6.397453784942627,6.417138082916352,6.331838624026811,6.351523547753086,5770400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-19,6.430262088775635,6.469630689151871,6.344962620290293,6.371208562458658,7724300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-20,6.568051338195801,6.613981565843245,6.384329176101185,6.384329176101185,13705300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-21,6.489314556121826,6.633666901615119,6.469629633393408,6.568052369777946,14938600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-24,6.495875358581543,6.541806217691401,6.44338348452956,6.522121295607534,7057200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-25,6.535245895385742,6.548368553669791,6.45650806842358,6.515561595083358,9033100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-26,6.482753753662109,6.6074218183035,6.469630470145858,6.574614861018071,12531400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-27,6.3712077140808105,6.574614208114885,6.351523416513815,6.50243740744834,11010300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-28,6.46962833404541,6.4958742666596,6.371206243180299,6.384328896611197,9027100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-03-31,6.541807174682617,6.5680531155480875,6.482753651297161,6.495876308853601,5255000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-01,6.666474342346191,6.686158638914426,6.5418062964106936,6.57461387452609,11499600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-02,6.646789073944092,6.718965234643007,6.607419860811329,6.699280940952833,8433100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-03,6.692720413208008,6.699282054112493,6.61398259961174,6.666474475342586,5272700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-04,6.600861549377441,6.751775572379047,6.574615605127047,6.725529628128651,9988000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-07,6.482753753662109,6.587737518781722,6.430261871102302,6.574614861018071,8416100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-08,6.495875358581543,6.541806217691401,6.436822469587436,6.476191062250174,7772200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-09,6.476190090179443,6.535243596062165,6.423698224006446,6.508997662975667,8045700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-10,6.180922508239746,6.489312657478467,6.161238217023077,6.456505088282461,23297200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-11,6.174363136291504,6.2465399401743475,5.9709572589459174,6.1087485995601325,18919100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-14,6.1481146812438965,6.279344326772927,6.0825001713555364,6.253098397667121,9296300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-15,6.213731288909912,6.272784799825757,6.075939972023759,6.174362073048529,13229900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-16,6.1087493896484375,6.266225049074263,6.016888275440383,6.239979105836626,20778600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-17,6.0431294441223145,6.075937003686927,5.9184614686793715,5.97095331368189,27894000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-21,6.062819004058838,6.115310894727969,6.003765470617893,6.056257361287023,7625300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-22,6.1481146812438965,6.180922249064231,6.016885035714868,6.049692603535202,9516800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-23,6.200606822967529,6.207168461982078,6.102184740758655,6.134992310079059,7812800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-24,6.1218695640563965,6.213730640986028,6.102185271054473,6.213730640986028,10052800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-25,6.010324478149414,6.128431493247019,6.010324478149414,6.128431493247019,11027800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-28,5.95127010345459,6.062815462404324,5.905339882387874,6.062815462404324,18352100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-29,5.938148498535156,6.0103246623330415,5.898779283712029,6.003763022237114,22319900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-04-30,6.010324478149414,6.036570411976391,5.911902382736358,5.911902382736358,11595500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-01,5.957833290100098,6.043132741205908,5.938148993922601,6.023448445028412,9491700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-02,5.997202396392822,6.102186141718761,5.957833179019355,5.970956460061338,8506200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-05,5.977518558502197,6.023449424723524,5.911904018654378,6.010326141302404,6987900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-06,5.918463706970215,5.977516585617013,5.905340427880445,5.931586360307596,9044900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-07,6.003763198852539,6.010324839141494,5.905341097528056,5.93814867322037,10477100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-08,6.036571979522705,6.095625502406227,5.9709574407930255,5.977518456639184,13287000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-09,6.062819004058838,6.069380646830654,5.964396865492392,6.030011415952457,10450200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-12,6.180922508239746,6.180922508239746,6.062815509435058,6.075938787414395,8896600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-13,6.1481146812438965,6.213729816884566,6.1415530425293685,6.19404490074098,7423600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-14,6.010324478149414,6.1481157871791465,6.010324478149414,6.128431493247019,6905600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-15,5.9315876960754395,5.984079572750685,5.833165583747488,5.970956916458138,11553300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-16,5.905342102050781,5.9512723403814665,5.85285022231498,5.931588041918682,9208000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-19,5.984078407287598,5.984078407287598,5.852848741157862,5.859410380902451,6563600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-20,5.918463706970215,5.970955571824517,5.8659712163635245,5.9643939322796315,9931500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-21,5.970957279205322,6.003764234806039,5.931588056430868,5.964395637784151,5571300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-22,5.944710731506348,5.997202606003986,5.918464794257528,5.990640965253656,8721900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-23,5.970957279205322,5.990641577716265,5.925026415009697,5.931588056430868,5803800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-27,6.0168867111206055,6.069378583948611,5.977517493623359,6.0037634300373615,8805300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-28,6.0431294441223145,6.134990485752797,5.977514324993091,6.016883521621056,9315300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-29,6.062819004058838,6.069380646830654,5.997204453598774,6.062819004058838,9149100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-05-30,6.082503318786621,6.115310277830822,6.049695733989787,6.049695733989787,5962600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-02,6.141556262969971,6.14811790512522,6.0431341336517805,6.089064377233251,5490800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-03,6.1481146812438965,6.213729816884566,6.0956228230322855,6.108746100461342,6359700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-04,6.180922508239746,6.200606799456416,6.128430647827071,6.134992286816739,7502600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-05,6.246540546417236,6.259663204736072,6.141556151103417,6.161241077210611,6084900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-06,6.272783279418945,6.299029208380853,6.239975711778484,6.266221640740392,5998700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-09,6.377768039703369,6.37776803970337,6.2727843066633815,6.292468600170277,6237300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-10,6.3712077140808105,6.377769355187321,6.305592554520777,6.3712077140808105,5254100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-11,6.253098964691162,6.344960037767497,6.239976311824466,6.331836759148435,13722500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-12,6.220290184020996,6.292466950882393,6.187483245359173,6.27278266253485,7067100,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-13,6.226890563964844,6.3060465095904235,6.2005054584464965,6.233486997612065,10214300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-16,6.18731164932251,6.2334854149889,6.167522982475539,6.213696748141929,7095700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-17,6.253272533416748,6.332428439345004,6.167521455289877,6.167521455289877,13582400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-18,6.299448490142822,6.33243002100574,6.253274095306587,6.2796598232532235,8966900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-19,6.299448490142822,6.33243002100574,6.246678292390306,6.325833589019081,5535200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-20,6.345621585845947,6.385199544516309,6.312640058465698,6.312640058465698,8547200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-23,6.372008800506592,6.385201667473192,6.312642157297937,6.332431457747836,7891500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-24,6.299448490142822,6.411585317634514,6.286255626169504,6.33243002100574,5626000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-25,6.312640190124512,6.339025286764946,6.200503372135083,6.2664664282713325,6702900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-26,6.319239139556885,6.339027812654751,6.213698710940827,6.299450466459017,5751400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-27,6.306042671203613,6.332427760661782,6.2664647224812855,6.292849811939453,6577900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-06-30,6.292852401733398,6.332430366743853,6.273063733763377,6.312641069703419,4461600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-01,6.358814239501953,6.418180231951507,6.299447617982107,6.306044049055488,6796400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-02,6.325836181640625,6.4115879454011155,6.312643312260256,6.358817726020912,5374500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-03,6.3983917236328125,6.411584586100883,6.345621531901143,6.365410196532943,3903300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-07,6.372008800506592,6.418182576748648,6.358816562610514,6.385201667473192,5195500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-08,6.325836181640625,6.372009966330645,6.259873092880053,6.36541353164046,8333400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-09,6.378603935241699,6.404989034732105,6.32583373626089,6.3522188357512945,7192800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-10,6.312640190124512,6.3522181496203265,6.233484900203208,6.2730628596990226,7788500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-11,6.345621585845947,6.378603113226196,6.266466297575535,6.292851393665673,7305600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-14,6.3522186279296875,6.4115852571084355,6.332429961226896,6.391795961335272,6105000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-15,6.437970161437988,6.457758827543559,6.352218436220044,6.352218436220044,8823600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-16,6.3522186279296875,6.464355454362796,6.339025764080912,6.444566787660004,7633900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-17,6.134541034698486,6.352218242430048,6.127944603174418,6.319236713880044,12546900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-18,6.431375026702881,6.4511636967991555,6.30604594399917,6.4247785936472965,16464400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-21,6.424779415130615,6.503934734707128,6.391797874706095,6.503934734707128,10101400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-22,6.490741729736328,6.517126833147025,6.44456795603523,6.490741729736328,14017600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-23,6.503931999206543,6.550106388008525,6.477546903778394,6.530317094634691,7802200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-24,6.576492786407471,6.602877887063181,6.510529720232986,6.530318388457164,9856400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-25,6.583089351654053,6.596282218043977,6.536915577430302,6.563300681139658,7138300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-28,6.497336387634277,6.5896839098049975,6.4709512914325975,6.583087478486999,6131500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-29,6.490741729736328,6.569897039968419,6.484145296616032,6.517126833147025,8300900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-30,6.536914825439453,6.569896358549656,6.4841446240912965,6.5171261572015,6110300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-07-31,6.4775495529174805,6.5633013053966405,6.470953748165663,6.5567048715742695,10190600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-01,6.3983917236328125,6.497336304932422,6.339025100667108,6.451161915364481,8765700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-04,6.3983917236328125,6.444566113200753,6.319236436035308,6.391795292398776,7190300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-05,6.306042671203613,6.404986599404204,6.279657581745446,6.372005080313956,9536000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-06,6.306042671203613,6.358812850119949,6.2664647224812855,6.299446241571533,4457700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-07,6.240082263946533,6.3588155311033026,6.226889399120039,6.325833998107487,7384200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-08,6.2730631828308105,6.286255417295411,6.207100123296738,6.259870319295853,7928500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-11,6.246677398681641,6.306044019927266,6.226888105552907,6.279658924825909,9993600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-12,6.325836181640625,6.339028421950358,6.220295742880218,6.259873092880053,11535700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-13,6.365411758422852,6.42477839595543,6.325834419448106,6.358815954640701,8781600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-14,6.378603935241699,6.411585466872304,6.365411070961301,6.3720075031015,4024200,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-15,6.345621585845947,6.4247768741163584,6.306044256245897,6.4049882093163335,6699400,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-18,6.424779415130615,6.444568716827664,6.36541276818059,6.385202069877639,6496300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-19,6.391796112060547,6.47754784188859,6.378603876971056,6.431374075469793,7956600,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-20,6.411584377288818,6.424776610256939,6.358814187275765,6.391795084231209,6350800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-21,6.490741729736328,6.510530400026729,6.398393553263646,6.424778656674342,4988000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-22,6.490741729736328,6.510530400026729,6.4511637600850396,6.470953059445927,5247900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-25,6.536914825439453,6.543511257875577,6.497337488963546,6.530318393003328,4679900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-26,6.530317783355713,6.563299313386876,6.517125548785466,6.5501070788166285,3766800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-27,6.48414421081543,6.563299507792593,6.477547778799738,6.523722173839202,3620700,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-28,6.470951557159424,6.497336654444596,6.424777165107617,6.437970028285374,3262900,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-08-29,6.490741729736328,6.517126833147025,6.4511637600850396,6.484145296616032,2920000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-09-02,6.536914825439453,6.556703493677406,6.477548191655172,6.523722589637624,5846000,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-09-03,6.523722171783447,6.5698959377379795,6.484144208772147,6.55010727076752,6216500,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-09-04,6.543511390686035,6.576492924465648,6.5171262894764315,6.543511390686035,7178300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-09-05,6.569897174835205,6.576493608090913,6.497338296233922,6.517126966930545,10500800,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
2014-09-08,6.569897174835205,6.589685845531828,6.5237234001862525,6.563300741579497,5481300,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,49196,1866
